inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
1,3.9492579544788424,1752268595.9678462,1752268498.893621,274954.4805230391,275876.3739061353,275767.93738527934,7.218937692952167,6.992154087670112,4.080624487041105,4.080624487041104,4.080624487041104,1.0,fixed,35,3,100,message_conditioned_information
2,2.8676768169061773,163983405.05278933,163983442.48024872,2915.136986590447,2601.5306140374532,2493.094093181466,4.50979171537562,10.61833015240312,6.917012907621892,6.917012907621892,6.917012907621892,1.0,fixed,35,3,100,message_conditioned_information
3,2.4198682622165997,18096192.43968358,18096201.549715105,186.30020429741424,129.24328965015866,20.806768794171532,3.571684235457041,7.675488522658061,9.812443628264557,9.812443628264559,9.812443628264559,1.0,fixed,35,3,100,message_conditioned_information
1,2.001537260877956,1643700628.7075114,1643700533.1521657,298121.3002762648,281728.5546617292,281620.60166823986,9.790869641036531,23.401997684196033,15.754443742159607,15.75444374215961,15.75444374215961,1.0,fixed,36,3,100,message_conditioned_information
2,1.197144249513591,1261689009.80971,1261689063.3741806,137201.79653673593,143003.27798543833,142895.32499194902,5.670275509863452,13.346310504435786,11.321623119509429,11.321623119509429,11.321623119509429,1.0,fixed,36,3,100,message_conditioned_information
3,0.6704628448030444,550134456.1746101,550134436.5383245,30639.749622040654,27343.409766937013,27235.456773447706,4.8693296677917735,13.766282248049121,15.69493406311053,15.69493406311053,15.69493406311053,1.0,fixed,36,3,100,message_conditioned_information
1,0.33493746958685566,16200157.083041037,16200172.257409276,197.1410977835976,200.3852696839823,75.83221926455383,2.5803444894768726,1.8661415495203255,2.6701943929749556,2.6701943929749556,2.6701943929749556,1.0,fixed,37,3,100,message_conditioned_information
2,0.17671110248574692,9976037.49895067,9976024.598800406,120.26998392475832,116.83914029414879,-7.713910125279682,4.2141492516286,5.909035602349906,2.755109966400277,2.7551099664002767,2.7551099664002767,1.0,fixed,37,3,100,message_conditioned_information
3,0.12323434294478668,41775862.72982366,41775877.53548187,227.3981343572672,201.29142482828505,76.73837440885657,3.380710127612789,4.5260640460496555,3.90219261942052,3.9021926194205205,3.9021926194205205,1.0,fixed,37,3,100,message_conditioned_information
1,2.558657523986064,302134375.43576694,302134581.4664673,8846.362527044015,8821.067000934125,8713.145673014584,1.1881048937746808,3.028592749109909,3.0805007417144528,3.0805007417144528,3.0805007417144528,1.0,fixed,38,3,100,message_conditioned_information
2,1.6657453677552434,189846398.2294105,189846428.17984,3384.6560478865517,3449.01904431503,3341.0977163954894,1.0856407167984112,4.825873800746417,4.057654429089067,4.057654429089067,4.057654429089067,1.0,fixed,38,3,100,message_conditioned_information
3,1.1188421281148946,156735387.9198456,156735407.78610536,2407.525723918517,2375.997069181484,2268.0757412619437,0.722189757276956,5.332590151483058,5.603543515408972,5.6035435154089726,5.6035435154089726,1.0,fixed,38,3,100,message_conditioned_information
1,33.22504731187908,889588671.0535444,889587719.1004469,87462.5813123898,87757.16052398407,87649.24112238806,16.96711454107861,28.15804841951538,13.69850301877563,13.698503018775627,13.698503018775627,1.0,fixed,39,3,100,message_conditioned_information
2,15.228670801736019,981321952.8234134,981322047.3982687,86609.1706193388,87521.95937798696,87414.03997639095,7.479280627413301,13.347964401454306,7.612341286878623,7.612341286878624,7.612341286878624,1.0,fixed,39,3,100,message_conditioned_information
